GeneID,padj,pvalue,stat,baseMean,Gene Symbol,Description
28380,5.93E-03,8.96E-04,14.034718,43.43,IGHV7-56,immunoglobulin heavy variable 7-56 (pseudogene)
3614,5.95E-03,8.98E-04,14.029655,1906.35,IMPDH1,inosine monophosphate dehydrogenase 1
100507250,5.95E-03,8.99E-04,14.02862,12.5,LOC100507250,uncharacterized LOC100507250
9308,5.95E-03,9.00E-04,14.026579,720.38,CD83,CD83 molecule
28394,5.96E-03,9.00E-04,14.025346,5126.14,IGHV4-39,immunoglobulin heavy variable 4-39
10891,5.96E-03,9.01E-04,14.023841,1348.81,PPARGC1A,PPARG coactivator 1 alpha
83881,5.97E-03,9.03E-04,14.020571,42.48,MIXL1,Mix paired-like homeobox
254827,5.98E-03,9.05E-04,14.016084,575.86,NAALADL2,N-acetylated alpha-linked acidic dipeptidase like 2
1032,5.99E-03,9.07E-04,14.011468,400.59,CDKN2D,cyclin dependent kinase inhibitor 2D
6770,6.00E-03,9.08E-04,14.009009,42.12,STAR,steroidogenic acute regulatory protein
57472,6.00E-03,9.09E-04,14.007029,2078.02,CNOT6,CCR4-NOT transcription complex subunit 6
152273,6.01E-03,9.10E-04,14.003995,1431.79,FGD5,"FYVE, RhoGEF and PH domain containing 5"
9457,6.01E-03,9.10E-04,14.003517,555.61,FHL5,four and a half LIM domains 5
84895,6.05E-03,9.16E-04,13.990211,2663.89,MIGA2,mitoguardin 2
28870,6.05E-03,9.18E-04,13.987408,628.14,IGKV6D-21,immunoglobulin kappa variable 6D-21 (non-functional)
10655,6.06E-03,9.20E-04,13.982303,84.27,DMRT2,doublesex and mab-3 related transcription factor 2
160428,6.06E-03,9.20E-04,13.982865,865.84,ALDH1L2,aldehyde dehydrogenase 1 family member L2
121643,6.06E-03,9.20E-04,13.981971,34.12,FOXN4,forkhead box N4
219621,6.09E-03,9.25E-04,13.971607,63.69,CABCOCO1,ciliary associated calcium binding coiled-coil 1
84856,6.10E-03,9.26E-04,13.969725,84.48,LINC00839,long intergenic non-protein coding RNA 839
5423,6.10E-03,9.26E-04,13.968958,551.27,POLB,DNA polymerase beta
9147,6.12E-03,9.29E-04,13.962721,2986.83,NEMF,nuclear export mediator factor
643387,6.12E-03,9.30E-04,13.96075,104.71,TARDBPP3,TARDBP pseudogene 3
23240,6.12E-03,9.31E-04,13.959435,1398.8,TMEM131L,transmembrane 131 like
1605,6.14E-03,9.34E-04,13.952911,6889.36,DAG1,dystroglycan 1
10827,6.18E-03,9.40E-04,13.938889,1049.89,FAM114A2,family with sequence similarity 114 member A2
2324,6.19E-03,9.41E-04,13.937568,1120.92,FLT4,fms related receptor tyrosine kinase 4
28906,6.19E-03,9.41E-04,13.936228,868.58,IGKV6-21,immunoglobulin kappa variable 6-21 (non-functional)
9429,6.19E-03,9.42E-04,13.934608,2546.07,ABCG2,ATP binding cassette subfamily G member 2 (Junior blood group)
340152,6.19E-03,9.42E-04,13.934536,678.76,ZC3H12D,zinc finger CCCH-type containing 12D
2799,6.20E-03,9.45E-04,13.929541,8471.65,GNS,glucosamine (N-acetyl)-6-sulfatase
80830,6.20E-03,9.45E-04,13.928848,4987.52,APOL6,apolipoprotein L6
28951,6.22E-03,9.48E-04,13.921572,2095.56,TRIB2,tribbles pseudokinase 2
5791,6.25E-03,9.52E-04,13.914358,2235.87,PTPRE,protein tyrosine phosphatase receptor type E
105373953,6.25E-03,9.53E-04,13.912712,16.16,LOC105373953,uncharacterized LOC105373953
55156,6.26E-03,9.54E-04,13.908961,1742.92,ARMC1,armadillo repeat containing 1
9108,6.27E-03,9.56E-04,13.90508,240.48,MTMR7,myotubularin related protein 7
2805,6.29E-03,9.59E-04,13.898772,2739.7,GOT1,glutamic-oxaloacetic transaminase 1
7572,6.32E-03,9.65E-04,13.88656,3729.78,ZNF24,zinc finger protein 24
1786,6.34E-03,9.68E-04,13.880049,2922.67,DNMT1,DNA methyltransferase 1
6866,6.36E-03,9.71E-04,13.874894,298.46,TAC3,tachykinin precursor 3
5195,6.36E-03,9.72E-04,13.871385,900.79,PEX14,peroxisomal biogenesis factor 14
650794,6.36E-03,9.72E-04,13.871395,163.25,MIPEPP3,mitochondrial intermediate peptidase pseudogene 3
84837,6.36E-03,9.72E-04,13.872308,83.06,ARHGAP5-AS1,ARHGAP5 antisense RNA 1 (head to head)
28776,6.36E-03,9.72E-04,13.871633,1949.13,IGLV7-43,immunoglobulin lambda variable 7-43
23528,6.36E-03,9.73E-04,13.870596,967.38,ZNF281,zinc finger protein 281
282991,6.37E-03,9.74E-04,13.868139,1000.43,BLOC1S2,biogenesis of lysosomal organelles complex 1 subunit 2
5817,6.37E-03,9.74E-04,13.868014,2098.38,PVR,PVR cell adhesion molecule
6429,6.37E-03,9.75E-04,13.865793,5567.83,SRSF4,serine and arginine rich splicing factor 4
5465,6.38E-03,9.76E-04,13.863924,3408.94,PPARA,peroxisome proliferator activated receptor alpha
9096,6.39E-03,9.79E-04,13.858858,127.14,TBX18,T-box transcription factor 18
105372876,6.42E-03,9.83E-04,13.849686,11.26,DYRK3-AS1,DYRK3 antisense RNA 1
28816,6.42E-03,9.83E-04,13.850197,9375.39,IGLV2-11,immunoglobulin lambda variable 2-11
6358,6.48E-03,9.93E-04,13.829692,963.58,CCL14,C-C motif chemokine ligand 14
102723356,6.51E-03,9.98E-04,13.82028,17.53,ZFPM2-AS1,ZFPM2 antisense RNA 1
100131193,6.51E-03,9.98E-04,13.820377,355.23,CCDC183-AS1,CCDC183 antisense RNA 1
255239,6.51E-03,9.99E-04,13.818343,43.43,ANKK1,ankyrin repeat and kinase domain containing 1
100129878,6.52E-03,1.00E-03,13.814725,18.59,DYM-AS1,DYM antisense RNA 1
146,6.52E-03,1.00E-03,13.813783,104.66,ADRA1D,adrenoceptor alpha 1D
723778,6.55E-03,1.01E-03,13.803853,3789.27,MIR650,microRNA 650
105376333,6.56E-03,1.01E-03,13.801356,189.15,LOC105376333,uncharacterized LOC105376333
27229,6.56E-03,1.01E-03,13.801824,1603.67,TUBGCP4,tubulin gamma complex associated protein 4
100506736,6.56E-03,1.01E-03,13.802389,114.65,SLFN12L,schlafen family member 12 like
3600,6.56E-03,1.01E-03,13.797637,417.62,IL15,interleukin 15
54407,6.56E-03,1.01E-03,13.798048,10540.59,SLC38A2,solute carrier family 38 member 2
105377290,6.59E-03,1.01E-03,13.789916,43.17,LOC105377290,uncharacterized LOC105377290
3263,6.59E-03,1.01E-03,13.790197,77.47,HPX,hemopexin
28501,6.59E-03,1.01E-03,13.787166,10.41,IGHD3-3,immunoglobulin heavy diversity 3-3
3538,6.60E-03,1.02E-03,13.783309,93132.52,IGLC2,immunoglobulin lambda constant 2
140453,6.62E-03,1.02E-03,13.7753,6411.88,MUC17,"mucin 17, cell surface associated"
4606,6.62E-03,1.02E-03,13.775188,34.25,MYBPC2,myosin binding protein C2
3539,6.62E-03,1.02E-03,13.776254,62888.47,IGLC3,immunoglobulin lambda constant 3 (Kern-Oz+ marker)
84133,6.62E-03,1.02E-03,13.775974,906.04,ZNRF3,zinc and ring finger 3
79742,6.63E-03,1.02E-03,13.774193,1516.46,DIPK2B,divergent protein kinase domain 2B
339745,6.63E-03,1.02E-03,13.771299,1703.17,SPOPL,speckle type BTB/POZ protein like
284648,6.64E-03,1.02E-03,13.768469,14.24,LINC01686,long intergenic non-protein coding RNA 1686
6634,6.64E-03,1.02E-03,13.768272,5518.88,SNRPD3,small nuclear ribonucleoprotein D3 polypeptide
441179,6.66E-03,1.03E-03,13.761568,41.73,LOC441179,uncharacterized LOC441179
3399,6.70E-03,1.03E-03,13.748564,3387.82,ID3,inhibitor of DNA binding 3
100652883,6.71E-03,1.04E-03,13.745072,17.3,ALOX15P1,arachidonate 15-lipoxygenase pseudogene 1
105373942,6.71E-03,1.04E-03,13.744345,23.78,LOC105373942,uncharacterized LOC105373942
9871,6.72E-03,1.04E-03,13.742537,3680.33,SEC24D,"SEC24 homolog D, COPII coat complex component"
55246,6.75E-03,1.04E-03,13.733038,1366.81,CCDC25,coiled-coil domain containing 25
105375132,6.76E-03,1.05E-03,13.727316,27.93,SDK1-AS1,SDK1 antisense RNA 1
646603,6.78E-03,1.05E-03,13.721019,534.35,C4orf51,chromosome 4 open reading frame 51
253935,6.79E-03,1.05E-03,13.719733,13.01,ANGPTL5,angiopoietin like 5
2549,6.81E-03,1.05E-03,13.712369,2743.79,GAB1,GRB2 associated binding protein 1
51439,6.81E-03,1.05E-03,13.71174,3458.89,FAM8A1,family with sequence similarity 8 member A1
107987187,6.81E-03,1.05E-03,13.711926,21.23,LOC107987187,uncharacterized LOC107987187
4593,6.81E-03,1.05E-03,13.710555,294.21,MUSK,muscle associated receptor tyrosine kinase
23547,6.82E-03,1.06E-03,13.707729,76.12,LILRA4,leukocyte immunoglobulin like receptor A4
92140,6.83E-03,1.06E-03,13.702005,6612.76,MTDH,metadherin
28466,6.83E-03,1.06E-03,13.702346,20.37,IGHV1-45,immunoglobulin heavy variable 1-45
101929516,6.85E-03,1.06E-03,13.697495,635.74,PABPC4-AS1,PABPC4 antisense RNA 1
151295,6.85E-03,1.06E-03,13.697441,709,SLC23A3,solute carrier family 23 member 3
29090,6.85E-03,1.06E-03,13.696437,988.58,TIMM21,translocase of inner mitochondrial membrane 21
100526836,6.87E-03,1.06E-03,13.689959,10689.85,BLOC1S5-TXNDC5,BLOC1S5-TXNDC5 readthrough (NMD candidate)
116985,6.87E-03,1.06E-03,13.690458,5519.67,ARAP1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
101929733,6.89E-03,1.07E-03,13.682934,19.92,LINC01954,long intergenic non-protein coding RNA 1954
6282,6.89E-03,1.07E-03,13.681607,6181.27,S100A11,S100 calcium binding protein A11
55614,6.89E-03,1.07E-03,13.680516,2408.13,KIF16B,kinesin family member 16B
374407,6.90E-03,1.07E-03,13.678396,57.26,DNAJB13,DnaJ heat shock protein family (Hsp40) member B13
102465438,6.91E-03,1.07E-03,13.675492,17.48,MIR6732,microRNA 6732
60481,6.91E-03,1.07E-03,13.674575,3228.06,ELOVL5,ELOVL fatty acid elongase 5
7597,6.92E-03,1.07E-03,13.671614,1313.39,ZBTB25,zinc finger and BTB domain containing 25
3720,6.92E-03,1.08E-03,13.670102,1392.57,JARID2,jumonji and AT-rich interaction domain containing 2
100132403,6.97E-03,1.08E-03,13.65599,184.24,FAM157B,family with sequence similarity 157 member B
6555,6.97E-03,1.08E-03,13.653772,475.63,SLC10A2,solute carrier family 10 member 2
55128,6.97E-03,1.08E-03,13.652919,858.39,TRIM68,tripartite motif containing 68
144195,6.99E-03,1.09E-03,13.647392,200.54,SLC2A14,solute carrier family 2 member 14
65084,6.99E-03,1.09E-03,13.646197,1419.62,TMEM135,transmembrane protein 135
5028,7.03E-03,1.09E-03,13.635404,1553.89,P2RY1,purinergic receptor P2Y1
5030,7.04E-03,1.10E-03,13.631905,49.96,P2RY4,pyrimidinergic receptor P2Y4
123263,7.07E-03,1.10E-03,13.6213,672.44,MTFMT,mitochondrial methionyl-tRNA formyltransferase
101927402,7.08E-03,1.10E-03,13.618102,40.81,AFTPH-DT,AFTPH divergent transcript
6984,7.08E-03,1.10E-03,13.618435,25.96,TRGV10,T cell receptor gamma variable 10 (non-functional)
9653,7.10E-03,1.11E-03,13.612863,1640.52,HS2ST1,heparan sulfate 2-O-sulfotransferase 1
105374790,7.10E-03,1.11E-03,13.61161,13.93,LOC105374790,uncharacterized LOC105374790
463,7.10E-03,1.11E-03,13.611128,2033.52,ZFHX3,zinc finger homeobox 3
653437,7.11E-03,1.11E-03,13.608361,174.6,AQP12B,aquaporin 12B
80161,7.13E-03,1.11E-03,13.602304,847.82,ASMTL-AS1,ASMTL antisense RNA 1
4601,7.15E-03,1.12E-03,13.596343,4204.3,MXI1,"MAX interactor 1, dimerization protein"
28938,7.15E-03,1.12E-03,13.594791,3920.67,IGKV1-16,immunoglobulin kappa variable 1-16
692089,7.15E-03,1.12E-03,13.593115,19.24,SNORD19,"small nucleolar RNA, C/D box 19"
84059,7.15E-03,1.12E-03,13.593234,74.28,ADGRV1,adhesion G protein-coupled receptor V1
3005,7.16E-03,1.12E-03,13.589772,9865.03,H1-0,H1.0 linker histone
2981,7.17E-03,1.12E-03,13.588618,1081.13,GUCA2B,guanylate cyclase activator 2B
102725509,7.17E-03,1.12E-03,13.587708,57.52,LINC01232,long intergenic non-protein coding RNA 1232
5911,7.17E-03,1.12E-03,13.585457,1975.76,RAP2A,"RAP2A, member of RAS oncogene family"
200933,7.18E-03,1.12E-03,13.582895,817.85,FBXO45,F-box protein 45
28423,7.19E-03,1.13E-03,13.579659,2067.6,IGHV3-49,immunoglobulin heavy variable 3-49
101669766,7.20E-03,1.13E-03,13.576916,12.75,ZNF350-AS1,ZNF350 antisense RNA 1
117145,7.21E-03,1.13E-03,13.573833,957.63,THEM4,thioesterase superfamily member 4
105372919,7.22E-03,1.13E-03,13.570556,20.54,LOC105372919,replaced by ID 124904599
2328,7.26E-03,1.14E-03,13.558168,105.97,FMO3,flavin containing dimethylaniline monoxygenase 3
6646,7.26E-03,1.14E-03,13.556549,2005.87,SOAT1,sterol O-acyltransferase 1
9724,7.27E-03,1.14E-03,13.55555,991.28,UTP14C,UTP14C small subunit processome component
112267958,7.27E-03,1.14E-03,13.554937,300.56,KLC4-AS1,KLC4 antisense RNA 1
81567,7.29E-03,1.14E-03,13.549038,10762.29,TXNDC5,thioredoxin domain containing 5
23646,7.29E-03,1.14E-03,13.547859,7535.88,PLD3,phospholipase D family member 3
5329,7.29E-03,1.14E-03,13.547248,1836.14,PLAUR,"plasminogen activator, urokinase receptor"
107986361,7.31E-03,1.15E-03,13.539584,19.82,LOC107986361,
552889,7.32E-03,1.15E-03,13.536602,4859.55,ATXN7L3B,ataxin 7 like 3B
388242,7.33E-03,1.15E-03,13.533481,51.06,LOC388242,SAGA complex associated factor 29 pseudogene
6416,7.34E-03,1.15E-03,13.530258,1870.45,MAP2K4,mitogen-activated protein kinase kinase 4
2537,7.35E-03,1.16E-03,13.526551,1899.56,IFI6,interferon alpha inducible protein 6
6356,7.35E-03,1.16E-03,13.527025,1400.46,CCL11,C-C motif chemokine ligand 11
167227,7.36E-03,1.16E-03,13.521646,1383.76,DCP2,decapping mRNA 2
100996246,7.36E-03,1.16E-03,13.522226,77.58,LINC02361,long intergenic non-protein coding RNA 2361
646405,7.36E-03,1.16E-03,13.522107,91.09,TPTE2P1,TPTE2 pseudogene 1
2822,7.37E-03,1.16E-03,13.518564,699.96,GPLD1,glycosylphosphatidylinositol specific phospholipase D1
3954,7.38E-03,1.16E-03,13.517566,3131.79,LETM1,leucine zipper and EF-hand containing transmembrane protein 1
23384,7.39E-03,1.16E-03,13.511947,2900.7,SPECC1L,sperm antigen with calponin homology and coiled-coil domains 1 like
84067,7.41E-03,1.17E-03,13.507672,6258.77,FHIP1B,FHF complex subunit HOOK interacting protein 1B
105372412,7.42E-03,1.17E-03,13.505059,18.04,LOC105372412,phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein-like
84935,7.42E-03,1.17E-03,13.503509,1022.47,MEDAG,mesenteric estrogen dependent adipogenesis
987,7.42E-03,1.17E-03,13.5026,6066.25,LRBA,LPS responsive beige-like anchor protein
619279,7.44E-03,1.17E-03,13.497163,2290.31,ZNF704,zinc finger protein 704
57584,7.44E-03,1.17E-03,13.496821,4861.68,ARHGAP21,Rho GTPase activating protein 21
6474,7.45E-03,1.18E-03,13.492707,14.9,SHOX2,short stature homeobox 2
8848,7.48E-03,1.18E-03,13.485434,18261.34,TSC22D1,TSC22 domain family member 1
8971,7.50E-03,1.18E-03,13.480126,4484,H1-10,H1.10 linker histone
114548,7.50E-03,1.18E-03,13.477547,630,NLRP3,NLR family pyrin domain containing 3
253558,7.50E-03,1.18E-03,13.478065,838.54,LCLAT1,lysocardiolipin acyltransferase 1
100303755,7.51E-03,1.19E-03,13.474791,322.35,PET117,PET117 cytochrome c oxidase chaperone
8744,7.53E-03,1.19E-03,13.467558,75.28,TNFSF9,TNF superfamily member 9
63932,7.54E-03,1.19E-03,13.46473,1019.55,STEEP1,STING1 ER exit protein 1
100506394,7.55E-03,1.19E-03,13.463296,53.04,GAS6-DT,GAS6 divergent transcript
60313,7.55E-03,1.19E-03,13.461657,6838,GPBP1L1,GC-rich promoter binding protein 1 like 1
6288,7.55E-03,1.19E-03,13.461139,384.07,SAA1,serum amyloid A1
100616262,7.56E-03,1.20E-03,13.457831,28.24,MIR4701,microRNA 4701
28898,7.59E-03,1.20E-03,13.449807,903.34,IGKV1D-27,immunoglobulin kappa variable 1D-27 (pseudogene)
255877,7.60E-03,1.20E-03,13.447246,555.49,BCL6B,BCL6B transcription repressor
100507050,7.60E-03,1.20E-03,13.446084,27.71,TPBGL,trophoblast glycoprotein like
79969,7.60E-03,1.20E-03,13.444837,932.38,ATAT1,alpha tubulin acetyltransferase 1
219844,7.60E-03,1.20E-03,13.44501,270.08,HYLS1,HYLS1 centriolar and ciliogenesis associated
102723493,7.60E-03,1.20E-03,13.443317,42.54,LOC102723493,uncharacterized LOC102723493
84514,7.62E-03,1.21E-03,13.439583,1263.27,GHDC,GH3 domain containing
401398,7.62E-03,1.21E-03,13.438496,19.86,POT1-AS1,POT1 antisense RNA 1
54751,7.63E-03,1.21E-03,13.433708,6433.05,FBLIM1,filamin binding LIM protein 1
80111,7.64E-03,1.21E-03,13.431001,41.23,C3orf36,chromosome 3 putative open reading frame 36
125170,7.64E-03,1.21E-03,13.430824,506.24,MIEF2,mitochondrial elongation factor 2
10410,7.65E-03,1.21E-03,13.427799,14965.41,IFITM3,interferon induced transmembrane protein 3
10243,7.68E-03,1.22E-03,13.420922,906.8,GPHN,gephyrin
5599,7.68E-03,1.22E-03,13.418775,1783.51,MAPK8,mitogen-activated protein kinase 8
8671,7.71E-03,1.22E-03,13.41103,4591.11,SLC4A4,solute carrier family 4 member 4
4677,7.72E-03,1.23E-03,13.406765,7246.52,NARS1,asparaginyl-tRNA synthetase 1
51554,7.73E-03,1.23E-03,13.405732,286.91,ACKR4,atypical chemokine receptor 4
656,7.73E-03,1.23E-03,13.403984,651.47,BMP8B,bone morphogenetic protein 8b
55811,7.73E-03,1.23E-03,13.402218,37.23,ADCY10,adenylate cyclase 10
80821,7.73E-03,1.23E-03,13.402279,1402.16,DDHD1,DDHD domain containing 1
80350,7.75E-03,1.23E-03,13.398102,30.21,LPAL2,"lipoprotein(a) like 2, pseudogene"
10484,7.76E-03,1.24E-03,13.392765,6027.24,SEC23A,"SEC23 homolog A, COPII coat complex component"
2081,7.76E-03,1.24E-03,13.392614,2602.47,ERN1,endoplasmic reticulum to nucleus signaling 1
105370774,7.76E-03,1.24E-03,13.391946,22.06,LOC105370774,uncharacterized LOC105370774
1556,7.78E-03,1.24E-03,13.386429,130.82,CYP2B7P,"cytochrome P450 family 2 subfamily B member 7, pseudogene"
6329,7.79E-03,1.24E-03,13.384694,221.08,SCN4A,sodium voltage-gated channel alpha subunit 4
28500,7.80E-03,1.24E-03,13.381659,10.37,IGHD3-9,immunoglobulin heavy diversity 3-9
728978,7.81E-03,1.24E-03,13.379063,7.91,UNC5B-AS1,UNC5B antisense RNA 1
2819,7.81E-03,1.24E-03,13.377881,1176.54,GPD1,glycerol-3-phosphate dehydrogenase 1
107986990,7.82E-03,1.25E-03,13.374133,9.11,LOC107986990,uncharacterized LOC107986990
645158,7.83E-03,1.25E-03,13.370677,63.59,CBX3P2,CBX3 pseudogene 2
9760,7.84E-03,1.25E-03,13.369637,1528.71,TOX,thymocyte selection associated high mobility group box
57549,7.84E-03,1.25E-03,13.368595,1503.65,IGSF9,immunoglobulin superfamily member 9
100507634,7.85E-03,1.25E-03,13.364342,29.51,LOC100507634,uncharacterized LOC100507634
22798,7.85E-03,1.25E-03,13.36465,17.65,LAMB4,laminin subunit beta 4
7458,7.86E-03,1.26E-03,13.361198,14051.52,EIF4H,eukaryotic translation initiation factor 4H
22872,7.87E-03,1.26E-03,13.356183,9942.04,SEC31A,"SEC31 homolog A, COPII coat complex component"
84675,7.87E-03,1.26E-03,13.355471,12.43,TRIM55,tripartite motif containing 55
123041,7.87E-03,1.26E-03,13.35573,147.15,SLC24A4,solute carrier family 24 member 4
64847,7.87E-03,1.26E-03,13.355016,3551.82,SPATA20,spermatogenesis associated 20
30835,7.87E-03,1.26E-03,13.35633,1557.69,CD209,CD209 molecule
125931,7.88E-03,1.26E-03,13.353495,108.81,CEACAM20,CEA cell adhesion molecule 20
9515,7.88E-03,1.26E-03,13.352826,99.06,STXBP5L,syntaxin binding protein 5L
84236,7.89E-03,1.26E-03,13.348963,1918.28,RHBDD1,rhomboid domain containing 1
51314,7.89E-03,1.26E-03,13.347977,26.21,NME8,NME/NM23 family member 8
29922,7.90E-03,1.26E-03,13.346015,900.44,NME7,NME/NM23 family member 7
9997,7.90E-03,1.26E-03,13.345802,786.7,SCO2,synthesis of cytochrome C oxidase 2
105369748,7.96E-03,1.27E-03,13.329986,171.11,RPAP3-DT,RPAP3 divergent transcript
254559,7.96E-03,1.28E-03,13.328636,40.4,MIR9-3HG,MIR9-3 host gene
100048912,7.98E-03,1.28E-03,13.32361,815.6,CDKN2B-AS1,CDKN2B antisense RNA 1
84948,7.98E-03,1.28E-03,13.322884,436.79,TIGD5,tigger transposable element derived 5
7259,7.99E-03,1.28E-03,13.319639,4648.41,TSPYL1,TSPY like 1
1358,7.99E-03,1.28E-03,13.319798,38.64,CPA2,carboxypeptidase A2
285971,8.00E-03,1.28E-03,13.317614,353.32,ZNF775,zinc finger protein 775
253639,8.01E-03,1.29E-03,13.313118,253.26,ZNF620,zinc finger protein 620
401190,8.03E-03,1.29E-03,13.306975,75.35,RGS7BP,regulator of G protein signaling 7 binding protein
91433,8.04E-03,1.29E-03,13.30593,716.73,RCCD1,RCC1 domain containing 1
1604,8.04E-03,1.29E-03,13.304415,4715.61,CD55,CD55 molecule (Cromer blood group)
101927233,8.04E-03,1.29E-03,13.304832,206.58,SEMA6A-AS1,SEMA6A antisense RNA 1
101927454,8.04E-03,1.29E-03,13.303443,21.4,LOC101927454,uncharacterized LOC101927454
6391,8.05E-03,1.29E-03,13.300696,5237.38,SDHC,succinate dehydrogenase complex subunit C
51477,8.07E-03,1.30E-03,13.295677,933.53,ISYNA1,inositol-3-phosphate synthase 1
2104,8.08E-03,1.30E-03,13.292898,162.98,ESRRG,estrogen related receptor gamma
282679,8.09E-03,1.30E-03,13.288289,235.81,AQP11,aquaporin 11
55092,8.12E-03,1.31E-03,13.282005,1243.08,TMEM51,transmembrane protein 51
28935,8.15E-03,1.31E-03,13.272355,4230.04,IGKV1-27,immunoglobulin kappa variable 1-27
3206,8.16E-03,1.31E-03,13.271024,998.64,HOXA10,homeobox A10
55090,8.16E-03,1.31E-03,13.269629,680.03,MED9,mediator complex subunit 9
84938,8.17E-03,1.32E-03,13.266477,669.88,ATG4C,autophagy related 4C cysteine peptidase
51087,8.20E-03,1.32E-03,13.258975,859.31,YBX2,Y-box binding protein 2
126526,8.20E-03,1.32E-03,13.259296,840.21,C19orf47,chromosome 19 open reading frame 47
3433,8.20E-03,1.32E-03,13.257845,917.37,IFIT2,interferon induced protein with tetratricopeptide repeats 2
9970,8.21E-03,1.32E-03,13.255781,150.19,NR1I3,nuclear receptor subfamily 1 group I member 3
554,8.21E-03,1.32E-03,13.25415,125.64,AVPR2,arginine vasopressin receptor 2
11344,8.22E-03,1.33E-03,13.251783,1926.78,TWF2,twinfilin actin binding protein 2
100188954,8.22E-03,1.33E-03,13.249554,132.14,DNMBP-AS1,DNMBP antisense RNA 1
28635,8.23E-03,1.33E-03,13.246916,21.2,TRBJ1-1,T cell receptor beta joining 1-1
1642,8.24E-03,1.33E-03,13.24523,9440.18,DDB1,damage specific DNA binding protein 1
7319,8.24E-03,1.33E-03,13.244345,3263.82,UBE2A,ubiquitin conjugating enzyme E2 A
2752,8.24E-03,1.33E-03,13.24273,31584.95,GLUL,glutamate-ammonia ligase
81889,8.24E-03,1.33E-03,13.243184,1378.03,FAHD1,fumarylacetoacetate hydrolase domain containing 1
401024,8.25E-03,1.33E-03,13.239248,784.8,FSIP2,fibrous sheath interacting protein 2
